,Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD),lien,Database Operations,Memory Read Cached,Memory Read Uncached,Memory Write,Latency,Memory Threaded
571,Mushkin 99[2/7/4]199F 8GB,27,12.7,10.5,$82.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D200%5BF%2FT%5D+8GB&id=9564,"6,312 KOps/Sec","21,180 MBytes/Sec","10,471 MBytes/Sec","8,041 MBytes/Sec",46 ns (lower is better),"57,778 MBytes/Sec"
572,Mushkin 99[2/7/4]200[F/T] 8GB,46,10.5,8.0,$101.51*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D200F+8GB&id=7104,NA,"25,054 MBytes/Sec","13,739 MBytes/Sec","10,294 MBytes/Sec",26 ns (lower is better),NA
573,Mushkin 99[2/7/4]200F 8GB,26,13.7,10.3,$86.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D202F+4GB&id=10995,NA,NA,NA,NA,NA,NA
574,Mushkin 99[2/7/4]204F 4GB,25,13.4,11.5,$36.97*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D205%5BF%2FT%5D+8GB&id=9318,NA,"27,144 MBytes/Sec","19,276 MBytes/Sec","13,776 MBytes/Sec",19 ns (lower is better),NA
575,Mushkin 99[2/7/4]205[F/T] 8GB,19,19.3,13.8,$88.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D205F+8GB&id=7093,NA,"24,010 MBytes/Sec","13,536 MBytes/Sec","11,260 MBytes/Sec",26 ns (lower is better),NA
576,Mushkin 99[2/7/4]205F 8GB,26,13.5,11.3,$229.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D206%5BF%2FT%5D+4GB&id=18742,"2,921 KOps/Sec","24,211 MBytes/Sec","15,679 MBytes/Sec","12,959 MBytes/Sec",34 ns (lower is better),"27,380 MBytes/Sec"
577,Mushkin 99[2/7/4]209F 8GB,28,13.4,10.3,$110.04*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MB%5BA%2FB%5D4U240FFFF16G+16GB&id=9484,"4,198 KOps/Sec","28,703 MBytes/Sec","16,608 MBytes/Sec","11,849 MBytes/Sec",39 ns (lower is better),"31,962 MBytes/Sec"
578,Mushkin MB[A/B]4U240FFFF16G 16GB,30,16.3,13.8,$239.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MES4S213FF16G28+16GB&id=9674,"2,437 KOps/Sec","20,887 MBytes/Sec","13,781 MBytes/Sec","11,195 MBytes/Sec",37 ns (lower is better),"24,051 MBytes/Sec"
579,Mushkin MES4S213FF16G28 16GB,36,13.8,11.2,$58.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MLA4C400JNNM16G+16GB&id=16448,"7,147 KOps/Sec","33,358 MBytes/Sec","20,097 MBytes/Sec","17,473 MBytes/Sec",25 ns (lower is better),"47,127 MBytes/Sec"
580,Mushkin MR[A/B]4U266GHHF8G 8GB,29,17.4,12.8,$281.39*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MR%5BA%2FB%5D4U280HHHH8G+8GB&id=10568,NA,"23,390 MBytes/Sec","14,643 MBytes/Sec","8,516 MBytes/Sec",72 ns (lower is better),NA
581,Mushkin MR[A/B]4U300JJJM16G 16GB,28,17.3,14.5,$214.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MR%5BA%2FB%5D4U300JJJM8G+8GB&id=11279,"4,428 KOps/Sec","30,969 MBytes/Sec","19,329 MBytes/Sec","11,960 MBytes/Sec",39 ns (lower is better),"38,084 MBytes/Sec"
582,Nanya Technology M471A5143EB1-CRC 4GB,79,14.7,7.9,$31.00*,https://www.memorybenchmark.net/ram.php?ram=Nanya+Technology+NT8GA64D88CX3S-JR+8GB&id=15954,"4,322 KOps/Sec","29,200 MBytes/Sec","16,447 MBytes/Sec","11,868 MBytes/Sec",39 ns (lower is better),"36,820 MBytes/Sec"
583,Patriot Memory (PDP Systems) PSD416G21332 16GB,31,16.3,12.1,$239.95*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD416G21332S+16GB&id=10385,NA,"5,441 MBytes/Sec","10,313 MBytes/Sec","9,544 MBytes/Sec",30 ns (lower is better),NA
584,Patriot Memory (PDP Systems) PSD416G24002 16GB,28,16.2,12.6,$179.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD416G24002S+16GB&id=11524,"1,925 KOps/Sec","20,967 MBytes/Sec","13,752 MBytes/Sec","10,658 MBytes/Sec",52 ns (lower is better),"30,550 MBytes/Sec"
585,Patriot Memory (PDP Systems) PSD416G26662 16GB,32,16.6,14.1,$59.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD416G26662S+16GB&id=13311,"4,012 KOps/Sec","28,047 MBytes/Sec","16,023 MBytes/Sec","13,621 MBytes/Sec",39 ns (lower is better),"31,576 MBytes/Sec"
586,Patriot Memory (PDP Systems) PSD44G213381 4GB,34,16.5,11.6,$58.47*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G213382+4GB&id=10553,"3,730 KOps/Sec","28,029 MBytes/Sec","16,229 MBytes/Sec","11,288 MBytes/Sec",36 ns (lower is better),"29,943 MBytes/Sec"
587,Patriot Memory (PDP Systems) PSD44G240041 4GB,68,15.6,7.0,$39.89*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G240081+4GB&id=8191,"3,392 KOps/Sec","25,723 MBytes/Sec","15,425 MBytes/Sec","10,264 MBytes/Sec",43 ns (lower is better),"35,062 MBytes/Sec"
588,Patriot Memory (PDP Systems) PSD44G240081 4GB,39,14.3,11.0,$75.88*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G240081S+4GB&id=11396,NA,NA,NA,NA,NA,NA
589,Patriot Memory (PDP Systems) PSD44G240082 4GB,34,15.4,12.2,$18.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G266641+4GB&id=12629,NA,"24,745 MBytes/Sec","14,970 MBytes/Sec","6,935 MBytes/Sec",75 ns (lower is better),NA
590,Patriot Memory (PDP Systems) PSD48G21332 8GB,27,13.3,9.8,$64.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G21332S+8GB&id=9400,NA,"24,497 MBytes/Sec","16,051 MBytes/Sec","12,323 MBytes/Sec",28 ns (lower is better),NA
591,Patriot Memory (PDP Systems) PSD48G213381 8GB,32,14.9,11.0,$108.35*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G213381S+8GB&id=10241,NA,"17,827 MBytes/Sec","12,712 MBytes/Sec","9,122 MBytes/Sec",29 ns (lower is better),NA
592,Patriot Memory (PDP Systems) PSD48G213382 8GB,25,16.9,12.2,$105.21*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G24002+8GB&id=7744,"4,638 KOps/Sec","26,147 MBytes/Sec","17,381 MBytes/Sec","12,562 MBytes/Sec",29 ns (lower is better),"28,825 MBytes/Sec"
593,Patriot Memory (PDP Systems) PSD48G24002 8GB,29,17.4,12.6,$59.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G240081+8GB&id=9528,"3,422 KOps/Sec","27,509 MBytes/Sec","15,800 MBytes/Sec","10,043 MBytes/Sec",42 ns (lower is better),"31,559 MBytes/Sec"
594,Patriot Memory (PDP Systems) PSD48G240081 8GB,32,15.2,11.0,$35.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G240082+8GB&id=10621,"3,950 KOps/Sec","27,684 MBytes/Sec","17,099 MBytes/Sec","10,734 MBytes/Sec",43 ns (lower is better),"31,755 MBytes/Sec"
595,Patriot Memory (PDP Systems) PSD48G240082 8GB,23,17.0,11.5,$109.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G26662+8GB&id=12275,"4,315 KOps/Sec","32,393 MBytes/Sec","16,728 MBytes/Sec","10,231 MBytes/Sec",51 ns (lower is better),"36,521 MBytes/Sec"
596,Patriot Memory (PDP Systems) PSD48G266681 8GB,33,15.4,12.9,$34.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G266681S+8GB&id=14497,"3,955 KOps/Sec","30,560 MBytes/Sec","16,188 MBytes/Sec","14,135 MBytes/Sec",30 ns (lower is better),"33,395 MBytes/Sec"
597,"PNY Technologies, Inc. 8GBF2X04JEEE36-12-K 8GB",31,17.6,13.2,$83.95*,https://www.memorybenchmark.net/ram.php?ram=PNY+Technologies%2C+Inc.+8GBU1X08JGGG39-12-K+8GB&id=13900,"3,248 KOps/Sec","27,554 MBytes/Sec","16,446 MBytes/Sec","10,458 MBytes/Sec",48 ns (lower is better),"31,152 MBytes/Sec"
598,Samsung M378A1G43DB0-CPB 8GB,36,15.9,12.2,$99.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1G43EB1-CPB+8GB&id=8110,"3,618 KOps/Sec","27,276 MBytes/Sec","16,087 MBytes/Sec","11,855 MBytes/Sec",39 ns (lower is better),"29,180 MBytes/Sec"
599,Samsung M378A1K43BB1-CPB 8GB,34,15.7,11.5,$42.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1K43BB1-CRC+8GB&id=9765,NA,"30,435 MBytes/Sec","15,871 MBytes/Sec","9,454 MBytes/Sec",22 ns (lower is better),NA
600,Samsung M378A1K43CB2-CTD 8GB,32,16.5,13.4,$36.94*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1K43DB2-CTD+8GB&id=12828,"5,220 KOps/Sec","30,859 MBytes/Sec","16,484 MBytes/Sec","13,135 MBytes/Sec",35 ns (lower is better),"33,475 MBytes/Sec"
601,Samsung M378A1K43DB2-CTD 8GB,33,16.5,13.6,$57.95*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1K43DB2-CVF+8GB&id=14830,"5,493 KOps/Sec","30,681 MBytes/Sec","15,788 MBytes/Sec","13,666 MBytes/Sec",31 ns (lower is better),"34,336 MBytes/Sec"
602,Samsung M378A2K43BB1-CPB 16GB,32,16.4,13.1,$109.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43BB1-CRC+16GB&id=9728,"3,637 KOps/Sec","27,289 MBytes/Sec","16,499 MBytes/Sec","11,510 MBytes/Sec",46 ns (lower is better),"34,416 MBytes/Sec"
603,Samsung M378A2K43BB1-CRC 16GB,30,17.4,12.6,$115.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43CB1-CRC+16GB&id=10539,"4,507 KOps/Sec","29,254 MBytes/Sec","16,394 MBytes/Sec","12,454 MBytes/Sec",37 ns (lower is better),"31,774 MBytes/Sec"
604,Samsung M378A2K43CB1-CTD 16GB,36,16.6,14.1,$68.45*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43DB1-CTD+16GB&id=13369,"5,548 KOps/Sec","31,554 MBytes/Sec","17,138 MBytes/Sec","14,093 MBytes/Sec",38 ns (lower is better),"36,618 MBytes/Sec"
605,Samsung M378A2K43DB1-CTD 16GB,35,16.7,14.3,$94.95*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43DB1-CVF+16GB&id=15143,"6,838 KOps/Sec","32,925 MBytes/Sec","17,516 MBytes/Sec","15,190 MBytes/Sec",31 ns (lower is better),"37,285 MBytes/Sec"
606,Samsung M378A5143DB0-CPB 4GB,36,14.9,11.3,$34.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A5143EB1-CPB+4GB&id=7928,"3,228 KOps/Sec","25,667 MBytes/Sec","15,542 MBytes/Sec","11,481 MBytes/Sec",39 ns (lower is better),"27,649 MBytes/Sec"
607,Samsung M378A5244CB0-CRC 4GB,37,15.5,11.6,$21.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A5244CB0-CTD+4GB&id=12226,"3,402 KOps/Sec","27,555 MBytes/Sec","15,671 MBytes/Sec","9,646 MBytes/Sec",46 ns (lower is better),"30,239 MBytes/Sec"
608,Samsung M378A5244CB0-CTD 4GB,37,15.9,12.3,$21.37*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A5244CB0-CVF+4GB&id=16795,"4,749 KOps/Sec","30,103 MBytes/Sec","15,476 MBytes/Sec","12,100 MBytes/Sec",30 ns (lower is better),"27,332 MBytes/Sec"
609,Samsung M386A4G40DM0-CPB 32GB,56,9.1,7.4,$161.75*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M386A4G40DM1-CRC+32GB&id=12380,NA,"17,991 MBytes/Sec","10,288 MBytes/Sec","6,004 MBytes/Sec",35 ns (lower is better),NA
610,Samsung M386A8K40BM1-CRC 64GB,34,10.4,7.5,$329.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M386A8K40BMB-CPB+64GB&id=14395,NA,NA,NA,NA,NA,NA
611,Samsung M391A1G43DB0-CPB 8GB,31,11.7,6.8,$99.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M391A1G43EB1-CPB+8GB&id=11959,"3,497 KOps/Sec","14,690 MBytes/Sec","11,832 MBytes/Sec","9,524 MBytes/Sec",35 ns (lower is better),"52,390 MBytes/Sec"
612,Samsung M391A2K43BB1-CPB 16GB,34,14.9,11.7,$119.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M391A2K43BB1-CRC+16GB&id=11077,"4,184 KOps/Sec","27,643 MBytes/Sec","15,422 MBytes/Sec","11,959 MBytes/Sec",39 ns (lower is better),"30,107 MBytes/Sec"
613,Samsung M393A1G40DB0-CPB 8GB,49,10.9,8.6,$114.33*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1G40DB1-CRC+8GB&id=9128,"5,289 KOps/Sec","22,481 MBytes/Sec","10,310 MBytes/Sec","7,932 MBytes/Sec",51 ns (lower is better),"68,266 MBytes/Sec"
614,Samsung M393A1G40DB1-CRC 8GB,50,10.2,8.0,$62.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1G40EB1-CPB+8GB&id=9161,"4,808 KOps/Sec","23,137 MBytes/Sec","10,697 MBytes/Sec","8,456 MBytes/Sec",49 ns (lower is better),"54,727 MBytes/Sec"
615,Samsung M393A1G43DB0-CPB 8GB,51,10.4,8.8,$60.27*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1G43DB1-CRC+8GB&id=9954,"7,407 KOps/Sec","22,349 MBytes/Sec","11,313 MBytes/Sec","8,683 MBytes/Sec",45 ns (lower is better),"64,574 MBytes/Sec"
616,Samsung M393A1G43EB1-CRC 8GB,49,11.0,8.1,$121.83*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1K43BB0-CRC+8GB&id=9881,"5,159 KOps/Sec","21,944 MBytes/Sec","10,715 MBytes/Sec","8,060 MBytes/Sec",52 ns (lower is better),"65,242 MBytes/Sec"
617,Samsung M393A1K43BB0-CRC 8GB,48,11.4,8.5,$83.06*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1K43BB1-CTD+8GB&id=10824,"3,466 KOps/Sec","20,495 MBytes/Sec","9,319 MBytes/Sec","7,301 MBytes/Sec",62 ns (lower is better),"39,703 MBytes/Sec"
618,Samsung M393A2G40DB0-CPB 16GB,53,10.3,8.2,$59.75*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2G40DB1-CRC+16GB&id=8993,"6,911 KOps/Sec","22,807 MBytes/Sec","10,578 MBytes/Sec","7,887 MBytes/Sec",52 ns (lower is better),"61,046 MBytes/Sec"
619,Samsung M393A2G40DB1-CRC 16GB,56,9.5,7.4,$169.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2G40DBD-CP1%3F%3F%3F%3F+16GB&id=10193,NA,NA,NA,NA,NA,NA
620,Samsung M393A2G40EB1-CRC 16GB,52,9.9,7.7,$175.01*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2G40EB2-CTD+16GB&id=11474,"3,411 KOps/Sec","19,519 MBytes/Sec","8,192 MBytes/Sec","6,098 MBytes/Sec",59 ns (lower is better),"49,693 MBytes/Sec"
621,Samsung M393A2G40EB2-CTD 16GB,44,8.5,5.6,$107.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K40BB0-CPB+16GB&id=9069,"3,866 KOps/Sec","17,651 MBytes/Sec","8,611 MBytes/Sec","6,502 MBytes/Sec",49 ns (lower is better),"26,845 MBytes/Sec"
622,Samsung M393A2K40BB0-CPB 16GB,54,5.3,4.2,$59.98*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K40BB1-CRC+16GB&id=8802,"5,278 KOps/Sec","22,974 MBytes/Sec","9,567 MBytes/Sec","7,310 MBytes/Sec",56 ns (lower is better),"79,797 MBytes/Sec"
623,Samsung M393A2K40BB1-CRC 16GB,57,9.0,7.3,$137.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K40BB2-CTD+16GB&id=12741,"4,613 KOps/Sec","20,411 MBytes/Sec","9,067 MBytes/Sec","6,858 MBytes/Sec",58 ns (lower is better),"48,865 MBytes/Sec"
624,Samsung M393A2K40BB2-CTD 16GB,58,9.1,6.9,$110.48*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K40CB1-CRC+16GB&id=13512,"4,729 KOps/Sec","22,216 MBytes/Sec","10,427 MBytes/Sec","7,268 MBytes/Sec",51 ns (lower is better),"46,482 MBytes/Sec"
625,Samsung M393A2K43BB1-CRC 16GB,52,10.6,8.1,$215.92*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K43BB1-CRCA1+16GB&id=12937,NA,NA,NA,NA,NA,NA
626,Samsung M393A2K43BB1-CTD 16GB,47,11.7,8.8,$217.94*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K43CB1-CRC+16GB&id=12824,NA,"21,677 MBytes/Sec","11,009 MBytes/Sec","8,016 MBytes/Sec",33 ns (lower is better),NA
627,Samsung M393A4K40BB0-CPB 32GB,58,9.2,8.0,$203.52*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40BB1-CRC+32GB&id=8929,"5,618 KOps/Sec","22,469 MBytes/Sec","10,272 MBytes/Sec","8,058 MBytes/Sec",55 ns (lower is better),"67,488 MBytes/Sec"
628,Samsung M393A4K40BB1-CRC 32GB,53,10.5,8.1,$367.95*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40BB2-CTD+32GB&id=13002,"7,137 KOps/Sec","24,712 MBytes/Sec","11,940 MBytes/Sec","9,491 MBytes/Sec",46 ns (lower is better),"65,326 MBytes/Sec"
629,Samsung M393A4K40BB2-CTD 32GB,44,11.7,9.0,$189.18*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40CB1-CRC+32GB&id=11896,"5,634 KOps/Sec","22,899 MBytes/Sec","11,266 MBytes/Sec","8,104 MBytes/Sec",48 ns (lower is better),"51,700 MBytes/Sec"
630,Samsung M393A4K40CB1-CRC 32GB,48,11.0,8.2,$242.50*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40CB2-CTD+32GB&id=13382,"4,568 KOps/Sec","21,152 MBytes/Sec","11,222 MBytes/Sec","8,246 MBytes/Sec",48 ns (lower is better),"47,778 MBytes/Sec"
631,Samsung M393A4K40CB2-CTD 32GB,47,11.3,8.3,$369.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A5143DB0-CPB+4GB&id=7129,"3,749 KOps/Sec","21,461 MBytes/Sec","10,321 MBytes/Sec","8,454 MBytes/Sec",54 ns (lower is better),"55,665 MBytes/Sec"
632,Samsung M393A5143DB0-CPB 4GB,54,10.3,8.4,$44.40*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A5143DB0-CRC+4GB&id=9552,"4,521 KOps/Sec","22,597 MBytes/Sec","9,074 MBytes/Sec","7,169 MBytes/Sec",61 ns (lower is better),"82,881 MBytes/Sec"
633,Samsung M471A1G43DB0-CPB 8GB,38,14.3,11.4,$45.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1G43EB1-CPB+8GB&id=8134,"2,383 KOps/Sec","18,350 MBytes/Sec","12,272 MBytes/Sec","10,132 MBytes/Sec",43 ns (lower is better),"23,606 MBytes/Sec"
634,Samsung M471A1G43EB1-CRC 8GB,25,14.8,9.3,$37.66*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1G44AB0-CWE+8GB&id=15290,"4,302 KOps/Sec","30,582 MBytes/Sec","18,180 MBytes/Sec","10,619 MBytes/Sec",54 ns (lower is better),"36,357 MBytes/Sec"
635,Samsung M471A1K43BB0-CPB 8GB,38,14.1,10.9,$29.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43BB1-CRC+8GB&id=9495,"3,062 KOps/Sec","24,714 MBytes/Sec","15,168 MBytes/Sec","12,045 MBytes/Sec",37 ns (lower is better),"28,553 MBytes/Sec"
636,Samsung M471A1K43BB1-CRC 8GB,35,15.3,12.1,$38.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43BB1-CTD+8GB&id=9282,"3,457 KOps/Sec","25,338 MBytes/Sec","15,205 MBytes/Sec","12,212 MBytes/Sec",43 ns (lower is better),"31,619 MBytes/Sec"
637,Samsung M471A1K43CB1-CRC 8GB,36,14.6,11.8,$40.49*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43CB1-CRCR+8GB&id=11127,NA,NA,NA,NA,NA,NA
638,Samsung M471A1K43CB1-CTD 8GB,33,16.2,13.1,$35.51*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43CBCBCRC+8GB&id=11832,NA,"7,807 MBytes/Sec","9,331 MBytes/Sec","6,075 MBytes/Sec",38 ns (lower is better),NA
639,Samsung M471A1K43DB1-CTD 8GB,34,16.2,13.2,$45.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43DB1-CWE+8GB&id=14589,"4,603 KOps/Sec","29,734 MBytes/Sec","16,899 MBytes/Sec","12,807 MBytes/Sec",38 ns (lower is better),"37,449 MBytes/Sec"
640,Samsung M471A2K43BB1-CPB 16GB,38,14.5,11.5,$164.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A2K43BB1-CRC+16GB&id=9396,"2,936 KOps/Sec","24,650 MBytes/Sec","15,145 MBytes/Sec","12,386 MBytes/Sec",37 ns (lower is better),"28,429 MBytes/Sec"
641,Samsung M471A2K43CB1-CRC 16GB,38,14.3,12.0,$60.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A2K43CB1-CRCR+16GB&id=12090,NA,NA,NA,NA,NA,NA
642,Samsung M471A2K43CB1-CTD 16GB,34,16.1,14.1,$30.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A2K43CBCBCRC+16GB&id=13470,NA,NA,NA,NA,NA,NA
643,Samsung M471A5143DB0-CPB 4GB,38,14.3,11.1,$43.75*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5143EB0-CPB+4GB&id=9095,"2,916 KOps/Sec","22,471 MBytes/Sec","14,484 MBytes/Sec","11,575 MBytes/Sec",35 ns (lower is better),"25,374 MBytes/Sec"
644,Samsung M471A5143EB0-CPB 4GB,34,13.8,11.2,$26.77*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5143EB1-CRC+4GB&id=9665,NA,NA,NA,NA,NA,NA
645,Samsung M471A5143EB1-CRC 4GB,95,15.8,7.3,$46.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5143SB1-CRC+4GB&id=11367,"2,895 KOps/Sec","22,380 MBytes/Sec","14,881 MBytes/Sec","11,979 MBytes/Sec",31 ns (lower is better),"26,887 MBytes/Sec"
646,Samsung M471A5244CB0-CRC 4GB,37,14.8,11.3,$23.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5244CB0-CTD+4GB&id=12227,"2,034 KOps/Sec","22,799 MBytes/Sec","13,849 MBytes/Sec","7,433 MBytes/Sec",74 ns (lower is better),"26,355 MBytes/Sec"
647,Samsung M471A5244CB0-CTD 4GB,36,15.6,11.8,$15.89*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5244CB0-CWE+4GB&id=14709,"3,374 KOps/Sec","28,237 MBytes/Sec","16,810 MBytes/Sec","9,383 MBytes/Sec",48 ns (lower is better),"33,981 MBytes/Sec"
648,Samsung M474A2K43BB1-CRC 16GB,34,15.9,13.2,$159.44*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M474A4G43AB1-CWE+32GB&id=16436,"6,061 KOps/Sec","31,509 MBytes/Sec","17,735 MBytes/Sec","15,708 MBytes/Sec",54 ns (lower is better),"44,014 MBytes/Sec"
649,Silicon Power Computer & Communications SP008GBLFU266B02 8GB,22,17.9,13.4,$34.00*,https://www.memorybenchmark.net/ram.php?ram=Silicon+Power+Computer+%26+Communications+SP008GBSFU240B02+8GB&id=12876,"2,565 KOps/Sec","24,608 MBytes/Sec","15,190 MBytes/Sec","9,595 MBytes/Sec",68 ns (lower is better),"30,450 MBytes/Sec"
650,Super Talent F24EA8GS 8GB,92,11.6,9.7,$88.76*,https://www.memorybenchmark.net/ram.php?ram=Super+Talent+F24EB8GS+8GB&id=12207,"3,033 KOps/Sec","25,764 MBytes/Sec","15,509 MBytes/Sec","9,479 MBytes/Sec",31 ns (lower is better),"19,778 MBytes/Sec"
651,Super Talent F24EB8GS 8GB,31,15.9,10.2,$127.34*,https://www.memorybenchmark.net/ram.php?ram=Super+Talent+F24SB8GH+8GB&id=13865,NA,"27,556 MBytes/Sec","16,039 MBytes/Sec","8,422 MBytes/Sec",22 ns (lower is better),NA
652,Super Talent F26UB16GH 16GB,29,8.7,6.5,$102.42*,https://www.memorybenchmark.net/ram.php?ram=Super+Talent+F3200UA8G+8GB&id=12135,NA,"29,495 MBytes/Sec","18,864 MBytes/Sec","9,227 MBytes/Sec",58 ns (lower is better),NA
653,Thermaltake Technology Co Ltd R009D408GX2-3200C16A 8GB,29,17.8,14.1,$139.00*,https://www.memorybenchmark.net/ram.php?ram=Thermaltake+Technology+Co+Ltd+R009D408GX2-3600C18B+8GB&id=14430,"5,674 KOps/Sec","33,005 MBytes/Sec","20,009 MBytes/Sec","13,707 MBytes/Sec",37 ns (lower is better),"44,291 MBytes/Sec"
654,Thermaltake Technology Co Ltd R009D408GX2-3600C18B 8GB,30,18.4,15.7,$159.00,https://www.memorybenchmark.net/ram.php?ram=Thermaltake+Technology+Co+Ltd+R009D408GX2-4000C19A+8GB&id=14819,"6,813 KOps/Sec","34,595 MBytes/Sec","20,897 MBytes/Sec","15,408 MBytes/Sec",42 ns (lower is better),"48,940 MBytes/Sec"
655,Thermaltake Technology Co Ltd R009D408GX2-4000C19A 8GB,31,18.0,16.5,$189.00*,https://www.memorybenchmark.net/ram.php?ram=Thermaltake+Technology+Co+Ltd+R009D408GX2-4400C19A+8GB&id=14440,"5,832 KOps/Sec","33,403 MBytes/Sec","18,304 MBytes/Sec","13,040 MBytes/Sec",39 ns (lower is better),"43,522 MBytes/Sec"
